"x_coord [mm]","y_coord [mm]","Freq [GHz]","mag(S(rx1_p1,tx_p1)) []","ang_deg(S(rx1_p1,tx_p1)) [deg]","mag(S(rx2_p1,tx_p1)) []","ang_deg(S(rx2_p1,tx_p1)) [deg]"
750,-1750,6.533,0.00127513306523917,40.7164997494077,0.000680857681448089,21.2929676345082
750,-1750,6.534,0.00128923272449846,36.3374929831973,0.000761392122318285,23.112915922395
750,-1750,6.535,0.00129813100962857,31.999677504949,0.000851163060596109,22.6612795541797
750,-1750,6.536,0.00130218315230255,27.7363408221163,0.000942256281004274,20.511673681342
750,-1750,6.537,0.00130182301005651,23.5766052327023,0.00102912655531129,17.1619482411289
750,-1750,6.538,0.00129755783821389,19.5480421205835,0.00110795587088642,12.9890590481064
750,-1750,6.539,0.00129000191378773,15.6782073296505,0.00117618165138238,8.26960049116651
750,-1750,6.54,0.00127992965280229,11.9941926962314,0.00123221352349763,3.20851623256089
750,-1750,6.541,0.0012683185568388,8.51973847556772,0.00127526498499518,-2.03848000651523
750,-1750,6.542,0.00125635078510008,5.27015857999539,0.00130523576518637,-7.34980520689047
750,-1750,6.543,0.00124535122971335,2.24620547992737,0.00132260576766477,-12.6283194680529
750,-1750,6.544,0.00123665891056194,-0.571172309175188,0.00132832400572501,-17.7950532376942
750,-1750,6.545,0.00123145316350889,-3.22285826133004,0.00132369327293933,-22.7848577750282
