"inc_ang [deg]","Freq [GHz]","mag(S(rx1_p1,tx_p1)) []","ang_deg(S(rx1_p1,tx_p1)) [deg]","mag(S(rx2_p1,tx_p1)) []","ang_deg(S(rx2_p1,tx_p1)) [deg]"
-90,6.454,0.00573446233861165,135.401385245418,0.000459107882510002,139.646023677103
-90,6.455,0.00573478507567018,132.727081650769,0.00045914216201126,136.950214815638
-90,6.456,0.00573509873915615,130.052772474756,0.000459175477152038,134.254401716292
-90,6.457,0.00573540332750134,127.378457873037,0.000459207827685784,131.558584506113
-90,6.458,0.00573569883766318,124.70413801247,0.000459239213639454,128.862763281951
-90,6.459,0.00573598527042166,122.029813050707,0.000459269634876333,126.166938195529
-90,6.46,0.00573626262258199,119.355483147163,0.0004592990913497,123.471109358035
-90,6.461,0.00573653089406811,116.681148460178,0.000459327582882687,120.775276880088
-90,6.462,0.00573679008396515,114.006809148764,0.000459355109500934,118.079440904791
-90,6.463,0.00573704018956514,111.33246538133,0.000459381670991009,115.383601530638
-90,6.464,0.00573728121066588,108.658117304844,0.000459407267248491,112.68775889456
-90,6.465,0.00573751314543256,105.983765081302,0.00045943189837758,109.991913123283
-90,6.466,0.00573773599462831,103.309408881135,0.000459455564187194,107.2960643178
-90,6.467,0.00573794975482267,100.635048854065,0.000459478264584066,104.600212606141
-90,6.468,0.00573815442642533,97.9606851663425,0.000459499999519852,101.90435812026
-90,6.469,0.00573835000892601,95.286317971017,0.000459520768912025,99.2085009744939
-90,6.47,0.00573853649932012,92.6119474314342,0.000459540572743027,96.5126412881342
-90,6.471,0.0057387138992332,89.9375737059256,0.000459559410933626,93.8167791851201
-90,6.472,0.00573888220602706,87.2631969545283,0.000459577283405521,91.1209147858101
-90,6.473,0.00573904141977264,84.5888173360884,0.000459594190178237,88.4250482118842
-90,6.474,0.00573919154021382,81.914435010841,0.000459610131004288,85.7291795819948
-90,6.475,0.00573933256570947,79.2400501362781,0.000459625106057192,83.0333090210771
-90,6.476,0.00573946449473071,76.565662876337,0.000459639115184033,80.3374366468295
-90,6.477,0.00573958732951277,73.8912733809785,0.000459652158291564,77.6415625803532
-90,6.478,0.00573970106595569,71.2168818236676,0.000459664235452286,74.9456869493632
-90,6.479,0.00573980570687464,68.542488352042,0.000459675346572638,72.2498098545577
-90,6.48,0.00573990124947599,65.8680931305348,0.0004596854916654,69.5539314521438
-90,6.481,0.00573998769472857,63.1936963146318,0.000459694670587014,66.8580518232887
-90,6.482,0.00574006504128836,60.5192980673547,0.000459702883461488,64.1621711156159
-90,6.483,0.00574013328916012,57.8448985458231,0.00045971013012441,61.4662894399696
-90,6.484,0.00574019243772813,55.1704979064604,0.00045971641054447,58.7704069260287
-90,6.485,0.00574024248719142,52.4960963131207,0.000459721724906411,56.0745236849128
